"vin_1_10","county","city","state","zip_code","model_year","make","model","ev_type","cafv_type","electric_range","legislative_district","dol_vehicle_id","geocoded_column","electric_utility","_2020_census_tract"
"7SAYGDEE5N","King","Kirkland","WA","98033","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","224451762","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022702"
"7SAYGDEE8P","King","Bellevue","WA","98004","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","244385326","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023902"
"KNDCD3LD6N","King","Renton","WA","98058","2022","KIA","NIRO","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","26","11","179251803","POINT (-122.08747 47.4466)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033031910"
"7SAYGDEF8N","King","Shoreline","WA","98177","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","32","218063849","POINT (-122.37238 47.74068)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033020800"
"JN1DF0CD8P","King","Bellevue","WA","98007","2023","NISSAN","ARIYA HATCHBACK","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","240527563","POINT (-122.12056 47.61334)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023604"
"5YJ3E1EBXP","Yakima","Wapato","WA","98951","2023","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","14","257734368","POINT (-120.42083 46.44779)","PACIFICORP","53077940007"
"7SAYGDEF7P","King","Kirkland","WA","98034","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","251702433","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022003"
"1C4RJYE66N","Kitsap","Silverdale","WA","98383","2022","JEEP","GRAND CHEROKEE","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","25","23","268254892","POINT (-122.69275 47.65171)","PUGET SOUND ENERGY INC","53035091302"
"5YJYGDEE2L","Yakima","Sunnyside","WA","98944","2020","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","291","15","268341916","POINT (-120.00976 46.32379)","BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN","53077002006"
"KM8K23AG3P","King","Kirkland","WA","98033","2023","HYUNDAI","KONA","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","244573913","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022402"
"1G1FX6S04P","King","Seattle","WA","98146","2023","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","34","258894618","POINT (-122.36322 47.49736)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033012100"
"1C4RJXN69R","King","Shoreline","WA","98155","2024","JEEP","WRANGLER","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","21","32","272312589","POINT (-122.30304 47.75494)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033021100"
"JTMAB3FV9N","King","Seattle","WA","98177","2022","TOYOTA","RAV4 PRIME (PHEV)","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","42","32","228430520","POINT (-122.37238 47.74068)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000500"
"5YJ3E1EA4J","King","Seattle","WA","98178","2018","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","215","37","284075102","POINT (-122.25031 47.49481)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033011902"
"3GPKHZRJ3S","King","Auburn","WA","98092","2025","HONDA","PROLOGUE","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","47","287430055","POINT (-122.18263 47.31825)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029602"
"WA1F2AFYXR","Snohomish","Lake Stevens","WA","98258","2024","AUDI","Q5 E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","23","44","266879273","POINT (-122.06402 48.01497)","PUGET SOUND ENERGY INC","53061052607"
"JTDACACU0T","King","Newcastle","WA","98056","2026","TOYOTA","PRIUS PRIME (PHEV)","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","44","41","285331413","POINT (-122.18839 47.51197)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025001"
"3GPKHZRJ1R","King","Kent","WA","98031","2024","HONDA","PROLOGUE","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","47","275014008","POINT (-122.17743 47.41185)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029407"
"5YJXCAE46J","King","Sammamish","WA","98075","2018","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","238","41","251319505","POINT (-122.03539 47.61344)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032216"
"JN1AZ0CPXB","Thurston","Olympia","WA","98512","2011","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","73","35","144417262","POINT (-123.04078 46.94792)","PUGET SOUND ENERGY INC","53067011810"
"KM8KRDDF1R","Kitsap","Bainbridge Island","WA","98110","2024","HYUNDAI","IONIQ 5","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","23","276339836","POINT (-122.521 47.62759)","PUGET SOUND ENERGY INC","53035090700"
"5YJ3E1EA4K","King","Sammamish","WA","98074","2019","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","220","45","477695368","POINT (-122.02054 47.60326)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032316"
"1FT6W3L74S","Thurston","Olympia","WA","98501","2025","FORD","F-150","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","281693870","POINT (-122.89165 47.03954)","PUGET SOUND ENERGY INC","53067010100"
"7SAYGDEE2T","Yakima","Yakima","WA","98902","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","14","290502474","POINT (-120.52041 46.59751)","PACIFICORP","53077000800"
"7SAXCBE57P","King","Redmond","WA","98052","2023","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","290541688","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032323"
"KNDPZDDH7S","King","Covington","WA","98042","2025","KIA","SPORTAGE","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","34","47","271915101","POINT (-122.10798 47.37124)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033031705"
"ZPBUD6ZL3T","King","Bellevue","WA","98004","2026","LAMBORGHINI","URUS","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","35","48","290929558","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024001"
"WA124BGF5S","King","Bellevue","WA","98008","2025","AUDI","Q6","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","285149343","POINT (-122.11867 47.63131)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023300"
"7SAYGDEE1R","King","Kirkland","WA","98034","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","266856355","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033021903"
"5YJXCAE29L","Kitsap","Silverdale","WA","98383","2020","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","293","23","273915953","POINT (-122.69275 47.65171)","PUGET SOUND ENERGY INC","53035091302"
"3FA6P0SU8G","Snohomish","Lynnwood","WA","98036","2016","FORD","FUSION","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","19","1","172853495","POINT (-122.29245 47.82557)","PUGET SOUND ENERGY INC","53061051932"
"7SAYGDEE8T","King","Seattle","WA","98125","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","46","291551382","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000900"
"7SAYGDEE1T","Snohomish","Lake Stevens","WA","98258","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","44","291292984","POINT (-122.06402 48.01497)","PUGET SOUND ENERGY INC","53061052707"
"7SAYGDED2R","King","Kirkland","WA","98034","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","261704698","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022005"
"JM1DRADBXN","King","Seattle","WA","98125","2022","MAZDA","MX-30","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","46","280247495","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033002200"
"7SAXCDE56N","King","Kent","WA","98030","2022","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","47","288376966","POINT (-122.19976 47.37483)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029506"
"WVGUNPE2XM","King","Renton","WA","98059","2021","VOLKSWAGEN","ID.4","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","11","186870792","POINT (-122.11589 47.50243)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025101"
"7SAYGDEE0R","King","Shoreline","WA","98155","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","32","267484290","POINT (-122.30304 47.75494)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033020401"
"WAUFJBFWXP","King","Kirkland","WA","98034","2023","AUDI","E-TRON GT","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","1","257963709","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022203"
"1FADP5CU0E","King","Shoreline","WA","98133","2014","FORD","C-MAX","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","19","32","184400142","POINT (-122.33364 47.73709)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033020800"
"YV4H60DL3R","Jefferson","Port Townsend","WA","98368","2024","VOLVO","XC60","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","35","24","266989831","POINT (-122.77263 48.1212)","BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY","53031950604"
"3FMTK3S58S","King","Seattle","WA","98177","2025","FORD","MUSTANG MACH-E","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","32","281873595","POINT (-122.37238 47.74068)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001400"
"3C3CFFGE8F","Snohomish","Everett","WA","98204","2015","FIAT","500","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","87","21","230236478","POINT (-122.27557 47.88936)","PUGET SOUND ENERGY INC","53061041813"
"7PDSGCBA2T","King","Seattle","WA","98112","2026","RIVIAN","R1S","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","291292648","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006300"
"5YJ3E1EA8R","King","Kent","WA","98031","2024","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","47","273118597","POINT (-122.17743 47.41185)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029407"
"5YJ3E1ET5R","King","Kirkland","WA","98034","2024","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","270812594","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033021904"
"KNDJP3AE9G","Snohomish","Bothell","WA","98012","2016","KIA","SOUL","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","93","1","150951783","POINT (-122.20105 47.84423)","PUGET SOUND ENERGY INC","53061051933"
"5YJYGDEE5L","King","Burien","WA","98166","2020","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","291","34","122298319","POINT (-122.33942 47.46864)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033027901"
"JTMABACA1S","King","Renton","WA","98056","2025","TOYOTA","BZ4X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","278913631","POINT (-122.18839 47.51197)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025304"
"1N4AZ0CP7E","King","Bellevue","WA","98006","2014","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","84","41","191615700","POINT (-122.12096 47.55584)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024800"
"WAUEJBFW6N","King","Bellevue","WA","98006","2022","AUDI","E-TRON GT","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","187175747","POINT (-122.12096 47.55584)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024905"
"3FMTK3SU4P","Clark","Vancouver","WA","98682","2023","FORD","MUSTANG MACH-E","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","17","271783473","POINT (-122.55149 45.69345)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040714"
"5YJ3E1EB0M","King","Bellevue","WA","98006","2021","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","161731706","POINT (-122.12096 47.55584)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024905"
"7SAYGDEF0R","Snohomish","Lynnwood","WA","98087","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","21","271236353","POINT (-122.27981 47.85727)","PUGET SOUND ENERGY INC","53061041703"
"7SAXCBE65T","King","Bellevue","WA","98008","2026","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","288430943","POINT (-122.11867 47.63131)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023100"
"WAUUPBFF6J","King","Seattle","WA","98146","2018","AUDI","A3","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","16","34","156611822","POINT (-122.36322 47.49736)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033012100"
"7SAYGDEF8P","Clark","Ridgefield","WA","98642","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","18","233640291","POINT (-122.74595 45.81539)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040304"
"7SAYGDEE3R","King","Renton","WA","98059","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","11","269612857","POINT (-122.11589 47.50243)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025101"
"3FMTK3SU3S","Clark","Vancouver","WA","98682","2025","FORD","MUSTANG MACH-E","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","17","291132579","POINT (-122.55149 45.69345)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040713"
"1N4AZ1CP9K","King","Seattle","WA","98125","2019","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","150","46","190034687","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001100"
"LPSED3KA4N","King","Federal Way","WA","98023","2022","POLESTAR","PS2","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","30","284704731","POINT (-122.36217 47.31011)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033030308"
"5YJ3E1EB1M","King","Renton","WA","98056","2021","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","181036845","POINT (-122.18839 47.51197)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033025304"
"5YJ3E1EB4N","King","Seattle","WA","98109","2022","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","36","213735700","POINT (-122.35022 47.63824)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007203"
"KM8K23AG7P","King","Kirkland","WA","98033","2023","HYUNDAI","KONA","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","244556665","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022402"
"WA1E2AFY2M","King","Seattle","WA","98122","2021","AUDI","Q5 E","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","18","37","152419823","POINT (-122.31009 47.60803)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007800"
"JA4J24A50J","King","Seattle","WA","98146","2018","MITSUBISHI","OUTLANDER","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","22","34","127239360","POINT (-122.36322 47.49736)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033012100"
"KNDCC3LG9L","King","Seattle","WA","98115","2020","KIA","NIRO","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","239","46","157616616","POINT (-122.31676 47.68156)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001900"
"7PDSGCBAXT","King","Kirkland","WA","98034","2026","RIVIAN","R1S","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","1","287790828","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022300"
